personality,University name,Z-core,Degree Name,District,O/L Maths ,O/L Science,O/L  English ,A/L Combine Maths,A/L Bio,A/L Physics ,A/L Chemistry,Public/Private
Conscientiousness,SLIIT,1.1,Network Engineering,Galle,A,B,C,C,,S,S,Private
Conscientiousness,SLIIT,1.6,Network Engineering,Badulla,A,B,C,C,,S,S,Private
Conscientiousness,SLIIT,0.1236,Network Engineering,Gampaha,B,C,S,C,,S,S,Private
Open,SLIIT,-0.4526,Network Engineering,Matara,B,C,S,C,,S,S,Private
Open,SLIIT,-0.42,Network Engineering,Galle,B,C,S,C,,S,S,Private
Open,SLIIT,0.89,Network Engineering,Kagalle,A,C,S,C,,S,S,Private
Open,SLIIT,0.6,Network Engineering,Kandy,A,C,C,S,,C,S,Private
Open,SLIIT,0.1,Network Engineering,Colombo,C,B,C,S,,C,,Private
Open,SLIIT,1.5,Network Engineering,Kalutara,C,B,C,S,,C,,Private
Open,SLIIT,0.52,Network Engineering,Kalutara,C,B,C,C,,S,,Private
Open,SLIIT,-0.1,Network Engineering,Colombo,C,B,B,C,,S,,Private
Open,SLIIT,1.4,Network Engineering,Colombo,C,B,B,C,,S,,Private
Open,SLIIT,0,Network Engineering,Matara,C,B,B,C,,S,,Private
Open,SLIIT,-0.25,Network Engineering,Galle,C,B,B,C,,S,,Private
Open,SLIIT,-0.1202,Network Engineering,Kandy,C,B,B,C,,C,,Private
Open,SLIIT,-0.125,Network Engineering,Gampaha,C,B,B,C,,C,,Private
Open,SLIIT,-0.2252,Network Engineering,Hambantota,B,B,B,C,,C,,Private
Open,SLIIT,-0.2952,Network Engineering,Badulla,B,B,B,C,,S,,Private
Open,SLIIT,-0.1992,Network Engineering,Batticaloa,B,B,B,C,,S,,Private
Open,SLIIT,-0.2561,Network Engineering,Jaffna,B,B,B,C,,S,,Private
Open,SLIIT,0.2253,Network Engineering,Kagalle,B,B,B,C,,S,,Private
Open,SLIIT,0.7802,Network Engineering,Kilinochchi,B,B,B,C,,S,,Private
Open,SLIIT,0.9253,Network Engineering,Kurunegala,B,B,B,C,,S,,Private
Open,SLIIT,0.1262,Network Engineering,Mannar,A,B,B,C,,S,,Private
Open,SLIIT,0.03,Network Engineering,Mullaitivu,A,B,B,C,,S,,Private
Open,SLIIT,0.04,Network Engineering,Nuwara Eliya,A,B,A,C,,S,S,Private
Open,SLIIT,0.03,Network Engineering,Polonnaruwa,A,B,A,C,,S,S,Private
Open,SLIIT,0.002,Network Engineering,Puttalam,A,B,A,S,,C,S,Private
Open,SLIIT,0.0003,Network Engineering,Trincomalee,A,B,A,S,,C,S,Private
Open,SLIIT,0.2253,Network Engineering,Vavuniya,A,A,A,S,,C,S,Private
Open,SLIIT,0.7802,Network Engineering,Colombo,A,A,C,S,,C,S,Private
Open,SLIIT,0.9253,Network Engineering,Colombo,A,A,C,S,,C,S,Private
Open,SLIIT,0.1262,Network Engineering,Colombo,A,A,A,S,,C,S,Private
Open,SLIIT,0.03,Network Engineering,Colombo,A,A,A,S,,C,S,Private
Open,SLIIT,0.04,Network Engineering,Colombo,A,B,A,S,,C,S,Private
Open,SLIIT,0.03,Network Engineering,Kalutara,A,B,A,S,,C,S,Private
Open,SLIIT,0.002,Network Engineering,Gampaha,A,B,A,S,,C,S,Private
Open,SLIIT,0.0003,Network Engineering,Matara,A,B,C,S,,C,S,Private
Open,SLIIT,0.2253,Network Engineering,Kandy,A,A,C,S,,C,S,Private
Open,SLIIT,0.7802,Network Engineering,Kandy,A,A,C,S,,C,S,Private
Open,SLIIT,0.9253,Network Engineering,Kandy,A,A,C,S,,C,S,Private
Open,SLIIT,0.1262,Network Engineering,Colombo,A,A,C,S,,C,S,Private
Open,SLIIT,0.03,Network Engineering,Kandy,B,B,C,S,,C,S,Private
Open,SLIIT,0.04,Network Engineering,Galle,B,B,A,S,,C,S,Private
Open,SLIIT,0.03,Network Engineering,Galle,A,B,A,S,,C,S,Private
Open,SLIIT,0.002,Network Engineering,Badulla,A,B,A,S,,C,S,Private
Open,SLIIT,0.0003,Network Engineering,Gampaha,A,B,A,S,,C,S,Private
Open,SLIIT,0.2253,Network Engineering,Badulla,A,A,A,S,,C,S,Private
Open,SLIIT,0.7802,Network Engineering,Batticaloa,A,A,C,S,,C,S,Private
Open,SLIIT,0.9253,Network Engineering,Jaffna,A,A,C,S,,C,S,Private
Open,SLIIT,0.1262,Network Engineering,Kagalle,A,A,C,S,,C,S,Private
Open,SLIIT,0.5,Network Engineering,Kilinochchi,A,B,C,S,,C,S,Private
Open,SLIIT,0.6,Network Engineering,Kurunegala,A,B,A,S,,C,S,Private
Open,SLIIT,0.8,Network Engineering,Mannar,A,B,A,S,,C,S,Private
Open,SLIIT,-0.52,Network Engineering,Mullaitivu,A,B,A,S,,C,S,Private
Open,SLIIT,0.63,Network Engineering,Nuwara Eliya,A,B,A,S,,C,S,Private
Open,SLIIT,1.5,Network Engineering,Polonnaruwa,A,B,A,S,,C,S,Private
Open,SLIIT,1.1,Network Engineering,Puttalam,A,B,A,S,,C,S,Private
Open,SLIIT,1.6,Network Engineering,Trincomalee,A,B,A,S,,C,S,Private
Open,SLIIT,0.1236,Network Engineering,Vavuniya,A,A,A,S,,C,S,Private
Open,SLIIT,0.4526,Network Engineering,Colombo,A,A,A,S,,C,S,Private
Open,SLIIT,0.42,Network Engineering,Colombo,A,A,A,S,,C,S,Private
Open,SLIIT,0.89,Engineering,Colombo,A,A,B,B,,S,S,Private
Open,SLIIT,0.6,Engineering,Colombo,A,A,B,B,,S,S,Private
Open,SLIIT,0.1,Engineering,Colombo,A,A,B,B,,S,S,Private
Open,SLIIT,1.5,Engineering,Kalutara,A,A,B,B,,S,S,Private
Open,SLIIT,0.52,Engineering,Gampaha,A,A,B,B,,S,S,Private
Open,SLIIT,0.1,Engineering,Matara,A,A,B,B,,S,S,Private
Conscientiousness,SLIIT,1.4,Engineering,Kandy,A,A,B,B,,S,S,Private
Conscientiousness,SLIIT,0,Engineering,Kandy,A,A,B,B,,S,S,Private
Conscientiousness,SLIIT,-0.25,Engineering,Kandy,A,A,B,B,,S,S,Private
Conscientiousness,SLIIT,-0.1202,Engineering,Colombo,A,B,B,B,,S,S,Private
Conscientiousness,SLIIT,0.1,Engineering,Kandy,A,B,B,B,,S,S,Private
Conscientiousness,SLIIT,-0.23,Engineering,Galle,A,B,B,B,,S,S,Private
Conscientiousness,SLIIT,0.6,Engineering,Galle,A,B,B,C,,C,S,Private
Conscientiousness,SLIIT,0.8,Engineering,Badulla,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,0.52,Engineering,Gampaha,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,0.63,Engineering,Badulla,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,1.5,Engineering,Batticaloa,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,1.1,Engineering,Jaffna,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,1.6,Engineering,Kagalle,A,A,B,C,,C,S,Private
Conscientiousness,SLIIT,0.1236,Engineering,Kilinochchi,A,C,B,C,,C,S,Private
Conscientiousness,SLIIT,-0.4526,Engineering,Kurunegala,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,-0.42,Engineering,Mannar,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,0.89,Engineering,Mullaitivu,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,0.6,Engineering,Nuwara Eliya,A,C,C,B,,C,,Private
Conscientiousness,SLIIT,0.1,Engineering,Polonnaruwa,A,C,C,B,,C,,Private
Conscientiousness,SLIIT,1.5,Engineering,Puttalam,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,0.52,Engineering,Trincomalee,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,-0.1,Engineering,Vavuniya,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,1.4,Engineering,Colombo,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,0,Engineering,Colombo,A,C,C,C,,C,,Private
Conscientiousness,SLIIT,-0.25,Engineering,Colombo,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,-0.1202,Engineering,Colombo,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,-0.125,Engineering,Colombo,A,A,A,B,,C,,Private
Conscientiousness,SLIIT,-0.2252,Engineering,Kalutara,A,A,A,B,,S,,Private
Conscientiousness,SLIIT,-0.2952,Engineering,Gampaha,A,A,A,B,,S,,Private
Conscientiousness,SLIIT,-0.1992,Engineering,Matara,A,A,A,B,,S,,Private
Conscientiousness,SLIIT,-0.2561,Engineering,Kandy,A,A,A,B,,S,,Private
Conscientiousness,SLIIT,0.2253,Engineering,Kandy,A,A,A,B,,S,,Private
Conscientiousness,SLIIT,0.7802,Engineering,Kandy,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.9253,Engineering,Colombo,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.1262,Engineering,Kandy,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.03,Engineering,Galle,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.04,Engineering,Galle,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.03,Engineering,Badulla,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.002,Engineering,Gampaha,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.0003,Engineering,Matara,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.2253,Engineering,Galle,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.7802,Engineering,Kagalle,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.9253,Engineering,Kandy,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.1262,Engineering,Colombo,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.03,Engineering,Kalutara,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.04,Engineering,Kalutara,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.03,Engineering,Badulla,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.002,Engineering,Batticaloa,A,A,A,C,,C,,Private
Conscientiousness,SLIIT,0.0003,Engineering,Jaffna,A,A,A,C,,C,,Private
Open,SLIIT,0.2253,Engineering,Kagalle,A,A,A,C,,C,,Private
Open,SLIIT,0.7802,Engineering,Kilinochchi,A,A,A,C,,C,,Private
Open,SLIIT,0.9253,Engineering,Kurunegala,A,A,A,B,,C,S,Private
Open,SLIIT,0.1262,Engineering,Mannar,A,A,A,B,,C,S,Private
Open,SLIIT,0.03,Engineering,Mullaitivu,A,A,A,B,,C,S,Private
Open,SLIIT,0.04,Engineering,Nuwara Eliya,A,A,A,B,,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Polonnaruwa,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.002,Humanities & Science,Puttalam,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.0003,Humanities & Science,Trincomalee,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.2253,Humanities & Science,Vavuniya,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.7802,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.9253,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.1262,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.5,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.6,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.8,Humanities & Science,Kalutara,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,-0.52,Humanities & Science,Gampaha,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.63,Humanities & Science,Matara,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,1.5,Humanities & Science,Kandy,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,1.1,Humanities & Science,Kandy,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,1.6,Humanities & Science,Kandy,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.1236,Humanities & Science,Colombo,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.4526,Humanities & Science,Kandy,A,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.42,Humanities & Science,Galle,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.89,Humanities & Science,Galle,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.6,Humanities & Science,Badulla,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.1,Humanities & Science,Gampaha,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,1.5,Humanities & Science,Badulla,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.52,Humanities & Science,Batticaloa,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,0.1,Humanities & Science,Jaffna,B,A,A,,B,S,S,Private
Extraversion ,SLIIT,1.4,Humanities & Science,Kagalle,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,0,Humanities & Science,Kilinochchi,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,-0.25,Humanities & Science,Kurunegala,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,-0.1202,Humanities & Science,Mannar,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.1,Humanities & Science,Mullaitivu,B,A,B,,B,S,S,Private
Extraversion ,SLIIT,-0.23,Humanities & Science,Nuwara Eliya,B,A,B,,B,S,C,Private
Extraversion ,SLIIT,0.6,Humanities & Science,Polonnaruwa,B,A,B,,B,S,C,Private
Extraversion ,SLIIT,0.8,Humanities & Science,Puttalam,B,A,B,,C,S,C,Private
Extraversion ,SLIIT,0.52,Humanities & Science,Trincomalee,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,0.63,Humanities & Science,Vavuniya,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,1.5,Humanities & Science,Colombo,A,A,A,,C,S,C,Private
Extraversion ,SLIIT,1.1,Humanities & Science,Colombo,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,1.6,Humanities & Science,Colombo,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,0.1236,Humanities & Science,Colombo,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,-0.4526,Humanities & Science,Colombo,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,-0.42,Humanities & Science,Kalutara,A,A,B,,C,S,C,Private
Extraversion ,SLIIT,0.89,Humanities & Science,Gampaha,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,0.6,Humanities & Science,Matara,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,0.1,Humanities & Science,Kandy,A,A,A,,C,S,C,Private
Conscientiousness,SLIIT,1.5,Humanities & Science,Kandy,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,0.52,Humanities & Science,Kandy,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,-0.1,Humanities & Science,Colombo,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,1.4,Humanities & Science,Kandy,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,0,Humanities & Science,Galle,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,-0.25,Humanities & Science,Galle,A,A,B,,C,S,C,Private
Conscientiousness,SLIIT,-0.1202,Humanities & Science,Badulla,A,A,B,,C,S,C,Private
Open,SLIIT,-0.125,Humanities & Science,Gampaha,A,A,B,,C,S,C,Private
Open,SLIIT,-0.2252,Humanities & Science,Badulla,A,A,B,,C,S,C,Private
Open,SLIIT,-0.2952,Humanities & Science,Batticaloa,A,A,B,,C,S,C,Private
Open,SLIIT,-0.1992,Humanities & Science,Jaffna,A,A,B,,C,S,C,Private
Open,SLIIT,-0.2561,Humanities & Science,Kagalle,A,A,B,,C,S,C,Private
Open,SLIIT,0.2253,Humanities & Science,Kilinochchi,A,A,B,,C,S,C,Private
Open,SLIIT,0.7802,Humanities & Science,Kurunegala,A,A,B,,C,S,C,Private
Open,SLIIT,0.9253,Humanities & Science,Mannar,A,A,B,,B,S,S,Private
Open,SLIIT,0.1262,Humanities & Science,Mullaitivu,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Nuwara Eliya,A,A,B,,B,S,S,Private
Open,SLIIT,0.04,Humanities & Science,Polonnaruwa,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Puttalam,A,A,B,,B,S,S,Private
Open,SLIIT,0.002,Humanities & Science,Trincomalee,A,A,B,,B,S,S,Private
Open,SLIIT,0.0003,Humanities & Science,Vavuniya,A,A,B,,B,S,S,Private
Open,SLIIT,0.2253,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.7802,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.9253,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.1262,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.04,Humanities & Science,Kalutara,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Gampaha,A,A,A,,B,S,S,Private
Open,SLIIT,0.002,Humanities & Science,Matara,A,A,A,,B,S,S,Private
Open,SLIIT,0.0003,Humanities & Science,Kandy,A,A,A,,B,S,S,Private
Open,SLIIT,0.2253,Humanities & Science,Kandy,A,A,B,,B,S,S,Private
Open,SLIIT,0.7802,Humanities & Science,Kandy,A,A,B,,B,S,S,Private
Open,SLIIT,0.9253,Humanities & Science,Colombo,A,A,B,,B,S,S,Private
Open,SLIIT,0.1262,Humanities & Science,Kandy,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Galle,A,A,B,,B,S,S,Private
Open,SLIIT,0.04,Humanities & Science,Galle,A,A,B,,B,S,S,Private
Open,SLIIT,0.03,Humanities & Science,Badulla,A,A,A,,B,S,S,Private
Open,SLIIT,0.002,Humanities & Science,Gampaha,A,A,A,,B,S,S,Private
Open,SLIIT,0.0003,Humanities & Science,Matara,A,A,A,,B,S,S,Private
Open,SLIIT,0.2253,Humanities & Science,Galle,B,A,B,,B,S,S,Private
Conscientiousness,SLIIT,0.7802,Humanities & Science,Kagalle,B,A,B,,B,S,S,Private
Conscientiousness,SLIIT,0.9253,Humanities & Science,Kandy,B,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.1262,Humanities & Science,Colombo,B,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.5,Humanities & Science,Kalutara,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.6,Humanities & Science,Kalutara,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.8,Humanities & Science,Batticaloa,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,-0.52,Humanities & Science,Jaffna,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,0.63,Humanities & Science,Kagalle,A,A,B,,B,S,S,Private
Extraversion ,SLIIT,1.5,Humanities & Science,Kilinochchi,A,A,B,,B,S,S,Private
Extraversion ,Open University,1.1,Bachelor of Science Honours in Mathematics,Kurunegala,A,A,A,B,B,S,,Private
Extraversion ,Open University,1.6,Bachelor of Science Honours in Mathematics,Mannar,A,A,A,B,B,S,,Private
Extraversion ,Open University,0.1236,Bachelor of Science Honours in Mathematics,Mullaitivu,A,A,A,B,B,S,S,Private
Extraversion ,Open University,0.4526,Bachelor of Science Honours in Mathematics,Nuwara Eliya,A,A,A,B,B,S,S,Private
Extraversion ,Open University,0.42,Bachelor of Science Honours in Mathematics,Polonnaruwa,A,A,A,B,B,S,S,Private
Extraversion ,Open University,0.89,Bachelor of Science Honours in Mathematics,Puttalam,A,A,A,B,,S,S,Private
Extraversion ,Open University,0.6,Bachelor of Science Honours in Mathematics,Trincomalee,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.1,Bachelor of Science Honours in Mathematics,Vavuniya,A,A,A,B,,S,S,Private
Conscientiousness,Open University,1.5,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.52,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,C,S,Private
Conscientiousness,Open University,0.1,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,C,S,Private
Conscientiousness,Open University,1.4,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,S,S,Private
Conscientiousness,Open University,-0.25,Bachelor of Science Honours in Mathematics,Kalutara,A,A,A,B,,S,S,Private
Conscientiousness,Open University,-0.1202,Bachelor of Science Honours in Mathematics,Gampaha,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.1,Bachelor of Science Honours in Mathematics,Matara,A,A,A,B,,C,C,Private
Conscientiousness,Open University,-0.23,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.6,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.8,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.52,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.63,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,C,,C,S,Private
Conscientiousness,Open University,1.5,Bachelor of Science Honours in Mathematics,Galle,A,A,A,C,,C,S,Private
Conscientiousness,Open University,1.1,Bachelor of Science Honours in Mathematics,Galle,A,A,A,B,,S,S,Private
Conscientiousness,Open University,1.6,Bachelor of Science Honours in Mathematics,Badulla,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.1236,Bachelor of Science Honours in Mathematics,Gampaha,A,A,A,B,,S,S,Private
Conscientiousness,Open University,-0.4526,Bachelor of Science Honours in Mathematics,Badulla,A,A,A,B,,S,S,Private
Conscientiousness,Open University,-0.42,Bachelor of Science Honours in Mathematics,Batticaloa,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.89,Bachelor of Science Honours in Mathematics,Jaffna,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.6,Bachelor of Science Honours in Mathematics,Kagalle,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.1,Bachelor of Science Honours in Mathematics,Kilinochchi,A,A,A,C,,C,S,Private
Conscientiousness,Open University,1.5,Bachelor of Science Honours in Mathematics,Kurunegala,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.52,Bachelor of Science Honours in Mathematics,Mannar,A,A,A,C,,C,S,Private
Conscientiousness,Open University,-0.1,Bachelor of Science Honours in Mathematics,Mullaitivu,A,A,A,C,,C,S,Private
Conscientiousness,Open University,1.4,Bachelor of Science Honours in Mathematics,Nuwara Eliya,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0,Bachelor of Science Honours in Mathematics,Polonnaruwa,A,A,A,C,,C,S,Private
Open,Open University,-0.25,Bachelor of Science Honours in Mathematics,Puttalam,A,B,A,C,,C,S,Private
Open,Open University,-0.1202,Bachelor of Science Honours in Mathematics,Trincomalee,A,B,A,C,,C,S,Private
Open,Open University,-0.125,Bachelor of Science Honours in Mathematics,Vavuniya,A,A,A,C,,C,S,Private
Open,Open University,-0.2252,Bachelor of Science Honours in Mathematics,Colombo,A,B,A,B,,S,S,Private
Open,Open University,-0.2952,Bachelor of Science Honours in Mathematics,Colombo,A,B,A,B,,S,S,Private
Open,Open University,-0.1992,Bachelor of Science Honours in Mathematics,Colombo,A,B,A,B,,S,S,Private
Open,Open University,-0.2561,Bachelor of Science Honours in Mathematics,Colombo,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.2253,Bachelor of Science Honours in Mathematics,Colombo,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.7802,Bachelor of Science Honours in Mathematics,Kalutara,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.9253,Bachelor of Science Honours in Mathematics,Gampaha,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.1262,Bachelor of Science Honours in Mathematics,Matara,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.03,Bachelor of Science Honours in Mathematics,Kandy,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.04,Bachelor of Science Honours in Mathematics,Kandy,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.03,Bachelor of Science Honours in Mathematics,Kandy,A,B,A,B,,S,S,Private
Extraversion ,Open University,0.002,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,B,,S,S,Private
Extraversion ,Open University,0.0003,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,B,,S,S,Private
Extraversion ,Open University,0.2253,Bachelor of Science Honours in Mathematics,Galle,A,A,A,B,,S,S,Private
Extraversion ,Open University,0.7802,Bachelor of Science Honours in Mathematics,Galle,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.9253,Bachelor of Science Honours in Mathematics,Badulla,A,A,A,B,,S,S,Private
Conscientiousness,Open University,0.1262,Bachelor of Science Honours in Mathematics,Gampaha,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.03,Bachelor of Science Honours in Mathematics,Matara,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.04,Bachelor of Science Honours in Mathematics,Galle,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.03,Bachelor of Science Honours in Mathematics,Kagalle,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.002,Bachelor of Science Honours in Mathematics,Kandy,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.0003,Bachelor of Science Honours in Mathematics,Colombo,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.2253,Bachelor of Science Honours in Mathematics,Kalutara,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.7802,Bachelor of Science Honours in Mathematics,Kalutara,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.9253,Bachelor of Science Honours in Mathematics,Batticaloa,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.1262,Bachelor of Science Honours in Mathematics,Jaffna,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.03,Bachelor of Science Honours in Mathematics,Kagalle,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.04,Bachelor of Science Honours in Mathematics,Kilinochchi,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.03,Bachelor of Science Honours in Mathematics,Kurunegala,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.002,Bachelor of Science Honours in Mathematics,Mannar,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.0003,Bachelor of Science Honours in Mathematics,Mullaitivu,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.2253,Bachelor of Science honours in Physics,Nuwara Eliya,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.7802,Bachelor of Science honours in Physics,Polonnaruwa,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.9253,Bachelor of Science honours in Physics,Puttalam,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.1262,Bachelor of Science honours in Physics,Trincomalee,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.5,Bachelor of Science honours in Physics,Vavuniya,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.6,Bachelor of Science honours in Physics,Colombo,A,A,A,C,,C,S,Private
Conscientiousness,Open University,0.8,Bachelor of Science honours in Physics,Colombo,A,A,A,C,,C,C,Private
Conscientiousness,Open University,-0.52,Bachelor of Science honours in Physics,Colombo,A,A,A,C,,C,C,Private
Conscientiousness,Open University,0.63,Bachelor of Science honours in Physics,Colombo,A,A,A,C,,C,C,Private
Conscientiousness,Open University,1.5,Bachelor of Science honours in Physics,Colombo,A,A,A,C,,C,C,Private
